"id";"parent_id:id";"code";"name";"type";;;;"le";"description"
"kp_rrif_7856";"kp_rrif_785";"7856";"Prihodi od financ. inženjeringa(projekt., financ. i izgr., kupoprodaja poduzeæa i sl.) i provizija";"view";4;;;98;"Prihodi od financijskog inženjeringa (npr. projektiranje, financiranje i izgr. objekata, kupnja i prodaja poduzeæa i sl.) i provizija"
"kp_rrif_7857";"kp_rrif_785";"7857";"Prihodi od prodaje prava (patenata, licencija, koncesija, rente, imena, znaka i sl.)";"view";4;;;84;
"kp_rrif_7858";"kp_rrif_785";"7858";"Prihodi od naplate šteta uništene imovine (požarom, poplavom i dr. višom silom)";"view";4;;;79;
"kp_rrif_7859";"kp_rrif_785";"7859";"Prihodi od naplate šteta po sudskim procesima (zbog oduzete imovine,zlouporabe znaka,imena,prava i dr.)";"view";4;;;103;"Prihodi od naplate šteta po sudskim procesima (npr. zbog oduzete imovine, zlouporabe znaka, imena, prava i dr.)"
"kp_rrif_786";"kp_rrif_78";"786";"Prihodi od državnih potpora (HSFI 15 i MRS 20)";"view";3;;;46;
"kp_rrif_7860";"kp_rrif_786";"7860";"Prihodi od državnih potpora za pokriæe troškova";"view";4;;;47;
"kp_rrif_7861";"kp_rrif_786";"7861";"Prihodi od državnih potpora za investicije (sredstva)";"view";4;;;53;
"kp_rrif_7862";"kp_rrif_786";"7862";"Prihodi od državnih potpora za ostale odreðene namjene";"view";4;;;54;
"kp_rrif_787";"kp_rrif_78";"787";"Dobitci od procjene poljoprivrednih proizvoda i biološke imovine (HSFI, 17. t. 17.12 i MRS 41)";"view";3;;;94;
"kp_rrif_7870";"kp_rrif_787";"7870";"Dobitci od prirasta biološke imovine";"view";4;;;36;
"kp_rrif_7871";"kp_rrif_787";"7871";"Dobitci od procjene biološke imovine";"view";4;;;36;
"kp_rrif_7872";"kp_rrif_787";"7872";"Dobitci od procjene poljoprivrednih proizvoda";"view";4;;;45;
"kp_rrif_788";"kp_rrif_78";"788";"Prihodi od izvanredne prodaje znaèajnog dijela imovine (zgrade, pogona, zemljišta)";"view";3;;;82;
"kp_rrif_7880";"kp_rrif_788";"7880";"Prihodi od dugotr. materijalne imovine namijenjene prodaji";"view";4;;;58;
"kp_rrif_789";"kp_rrif_78";"789";"Izvanredni nepredviðeni prihodi (veliki besplatni primitak, prihod koji nije iz redovitog poslovanja)";"view";3;;;101;"Izvanredni - nepredviðeni prihodi (npr. veliki besplatni primitak, prihod koji nije proizašao iz redovitog poslovanja)"
"kp_rrif_7890";"kp_rrif_789";"7890";"Prihod od izvansudskih nagodbi";"view";4;;;30;
"kp_rrif_7899";"kp_rrif_789";"7899";"Ostali nepredviðeni prihodi";"view";4;;;27;
"kp_rrif_79";"kp_rrif_7";"79";"RAZLIKA PRIHODA I RASHODA FINANCIJSKE GODINE";"view";2;;;44;
"kp_rrif_790";"kp_rrif_79";"790";"Razlika prihoda i rashoda (iz cjelokupnog poslovanja)";"view";3;;;53;
"kp_rrif_8";"kp_rrif";"8";"FINANCIJSKI REZULTAT POSLOVANJA I OSTALI SVEOBUHVATNI DOBITAK";"view";1;;;61;
"kp_rrif_80";"kp_rrif_8";"80";"DOBITAK ILI GUBITAK RAZDOBLJA";"view";2;;;29;
"kp_rrif_800";"kp_rrif_80";"800";"Dobitak prije oporezivanja";"view";3;;;26;
"kp_rrif_801";"kp_rrif_80";"801";"Gubitak prije oporezivanja";"view";3;;;26;
"kp_rrif_803";"kp_rrif_80";"803";"Porez na dobitak (gubitak)";"view";3;;;26;
"kp_rrif_804";"kp_rrif_80";"804";"Dobitak ili gubitak razdoblja";"view";3;;;29;
"kp_rrif_8040";"kp_rrif_804";"8040";"Dobitak razdoblja (poslije poreza)";"view";4;;;34;
"kp_rrif_8041";"kp_rrif_804";"8041";"Gubitak razdoblja";"view";4;;;17;
"kp_rrif_81";"kp_rrif_8";"81";"DOBITAK ILI GUBITAK RAZDOBLJA KOJI PRIPADA DRUGIMA";"view";2;;;50;
"kp_rrif_810";"kp_rrif_81";"810";"Dobitak pripisan imateljima kapitala matice";"view";3;;;43;
"kp_rrif_811";"kp_rrif_81";"811";"Gubitak koji tereti imatelje kapitala matice";"view";3;;;44;
"kp_rrif_813";"kp_rrif_81";"813";"Dobitak pripisan manjinskom interesu";"view";3;;;36;
"kp_rrif_814";"kp_rrif_81";"814";"Gubitak koji tereti manjinski interes";"view";3;;;37;
"kp_rrif_88";"kp_rrif_8";"88";"OSTALI SVEOBUHVATNI DOBITAK";"view";2;;;27;
"kp_rrif_880";"kp_rrif_88";"880";"Teèajne razlike iz preraèuna inozemnog poslovanja";"view";3;;;49;
"kp_rrif_881";"kp_rrif_88";"881";"Promjene revalorizacijskih rezervi dugotrajen materijalne i nematerijalne imovine";"view";3;;;81;
"kp_rrif_882";"kp_rrif_88";"882";"Dobitak ili gubitak s osnove ponovnog vrednovanja financijske imovine raspoložive za prodaju";"view";3;;;92;
"kp_rrif_883";"kp_rrif_88";"883";"Dobitak ili gubitak s osnove uèinkovite zaštite novèanog toka";"view";3;;;61;
"kp_rrif_884";"kp_rrif_88";"884";"Dobitak ili gubitak s osnove uèinkovite zaštite neto ulaganja u inozemstvu";"view";3;;;74;
"kp_rrif_885";"kp_rrif_88";"885";"Udio u ostalom sveobuhvatnom dobitku/gubitku pridruženih poduzetnika";"view";3;;;68;
"kp_rrif_886";"kp_rrif_88";"886";"Aktuarski dobitci/gubitci po planovima definiranih primanja";"view";3;;;59;
"kp_rrif_887";"kp_rrif_88";"887";"Porez na ostali sveobuhvatni dobitak razdoblja";"view";3;;;46;
"kp_rrif_89";"kp_rrif_8";"89";"OSTALI ÈISTI DOBITAK";"view";2;;;20;
"kp_rrif_890";"kp_rrif_89";"890";"Neto ostali sveobuhvatni dobitak/gubitak razdoblja";"view";3;;;50;
"kp_rrif_891";"kp_rrif_89";"891";"Sveobuhvatni dobitak/gubitak razdoblja";"view";3;;;38;
"kp_rrif_892";"kp_rrif_89";"892";"Sveobuhvatna dobitak ili gubitak razdoblja";"view";3;;;42;
"kp_rrif_8920";"kp_rrif_892";"8920";"Pripisan imateljima kapitala matice";"view";4;;;35;
"kp_rrif_8921";"kp_rrif_892";"8921";"Pripisan manjinskom interesu";"view";4;;;28;
"kp_rrif_9";"kp_rrif";"9";"KAPITAL I PRIÈUVE TE IZVANBILANÈNI ZAPISI";"view";1;;;41;
"kp_rrif_90";"kp_rrif_9";"90";"TEMELJNI - (UPISANI) KAPITAL";"view";2;;;28;
"kp_rrif_900";"kp_rrif_90";"900";"Upisani temeljni kapital koji je plaæen";"view";3;;;39;
"kp_rrif_9000";"kp_rrif_900";"9000";"Upisani temeljni kapital èlanova d.o.o. (analitika po èlanovima)";"view";4;;;64;
"kp_rrif_9001";"kp_rrif_900";"9001";"Temeljni dionièki kapital (obiène dionice)";"view";4;;;42;
"kp_rrif_9002";"kp_rrif_900";"9002";"Temeljni dionièki kapital (povlaštene dionice)";"view";4;;;46;
"kp_rrif_901";"kp_rrif_90";"901";"Upisani temeljni kapital manjinskih èlanova";"view";3;;;43;
"kp_rrif_902";"kp_rrif_90";"902";"Upisani kapital koji nije plaæen";"view";3;;;32;
"kp_rrif_9020";"kp_rrif_902";"9020";"Upisani temeljni kapital koji je pozvan za uplatu (analitika po upisnicima)";"view";4;;;75;
"kp_rrif_903";"kp_rrif_90";"903";"Kapital (ulozi) èlanova javnog trgovaèkog društva";"view";3;;;49;
"kp_rrif_904";"kp_rrif_90";"904";"Kapital (ulozi) komanditora komanditnog društva";"view";3;;;47;
"kp_rrif_905";"kp_rrif_90";"905";"Državni kapital u udjelima";"view";3;;;26;
"kp_rrif_906";"kp_rrif_90";"906";"Kapital èlanova zadruge";"view";3;;;23;
"kp_rrif_91";"kp_rrif_9";"91";"KAPITALNE PRIÈUVE";"view";2;;;17;
"kp_rrif_910";"kp_rrif_91";"910";"Uplaæeni udjeli - dionice iznad svote temeljnog kapitala";"view";3;;;56;
"kp_rrif_911";"kp_rrif_91";"911";"Kapitalne prièuve iz dodatnih uplata radi stjecanja posebnih prava u društvu(ili zamjenjivih obveznica)";"view";3;;;103;"Kapitalne prièuve iz dodatnih uplata radi stjecanja posebnih prava u društvu (ili zamjenjivih obveznica)"
"kp_rrif_912";"kp_rrif_91";"912";"Kapitalne prièuve iz uplata dodatnih èinidbi";"view";3;;;44;
"kp_rrif_913";"kp_rrif_91";"913";"Kapitalne prièuve iz ostatka pri smanjenju temeljnog kapitala";"view";3;;;61;
"kp_rrif_914";"kp_rrif_91";"914";"Kapitalne prièuve iz drugih izvora";"view";3;;;34;
"kp_rrif_915";"kp_rrif_91";"915";"Kapitalni dobitak iz prodaje vlastitih udjela - dionica";"view";3;;;55;
"kp_rrif_916";"kp_rrif_91";"916";"Kapitalni dobitak na prodane emitirane dionice";"view";3;;;46;
"kp_rrif_917";"kp_rrif_91";"917";"Kapitalne prièuve iz ulaganja tajnog èlana društva (èl. 148. ZTD-a)";"view";3;;;67;
"kp_rrif_919";"kp_rrif_91";"919";"Kapital iz ulaganja obrtnika dobitaša";"view";3;;;37;
"kp_rrif_92";"kp_rrif_9";"92";"PRIÈUVE IZ DOBITKA";"view";2;;;18;
"kp_rrif_920";"kp_rrif_92";"920";"Zakonske prièuve (u d.d.)";"view";3;;;25;
"kp_rrif_9200";"kp_rrif_920";"9200";"Prièuve prema ZTD";"view";4;;;17;
"kp_rrif_9201";"kp_rrif_920";"9201";"Prièuve za poveæanje temeljnog kapitala";"view";4;;;39;
"kp_rrif_9202";"kp_rrif_920";"9202";"Prièuve za pokriæe gubitka";"view";4;;;26;
"kp_rrif_921";"kp_rrif_92";"921";"Prièuve za vlastite dionice i udjele (èl. 233. i 406.a ZTD-a)";"view";3;;;61;
"kp_rrif_9210";"kp_rrif_921";"9210";"Prièuve za opcijske dionice za zaposlenike";"view";4;;;42;
"kp_rrif_9211";"kp_rrif_921";"9211";"Prièuve za otkupljene dionice radi obešteæenja dionièara";"view";4;;;56;
"kp_rrif_9212";"kp_rrif_921";"9212";"Prièuve za otkup dionica da bi se sprijeèila šteta i dr.";"view";4;;;56;
"kp_rrif_9213";"kp_rrif_921";"9213";"Prièuve za vlastite (trezorske) dionice i udjele";"view";4;;;48;
"kp_rrif_922";"kp_rrif_92";"922";"Vlastite dionice i udjeli (odbitna- dugovna stavka)";"view";3;;;51;
"kp_rrif_9220";"kp_rrif_922";"9220";"Otkupljene vlastite dionice";"view";4;;;27;
"kp_rrif_9221";"kp_rrif_922";"9221";"Otkupljeni vlastiti udjeli";"view";4;;;26;
"kp_rrif_9222";"kp_rrif_922";"9222";"Vlastite dionice za opcijsku namjenu";"view";4;;;36;
"kp_rrif_923";"kp_rrif_92";"923";"Statutarne prièuve";"view";3;;;18;
"kp_rrif_9230";"kp_rrif_923";"9230";"Prièuve za održavanje financijske stabilnosti društva, za razvojne aktivnosti i sl.";"view";4;;;83;
"kp_rrif_9231";"kp_rrif_923";"9231";"Prièuve za restrukturiranje";"view";4;;;27;
"kp_rrif_9232";"kp_rrif_923";"9232";"Prièuve radi održavanja boniteta strukture izvora financiranja";"view";4;;;62;
"kp_rrif_924";"kp_rrif_92";"924";"Ostale prièuve";"view";3;;;14;
"kp_rrif_9240";"kp_rrif_924";"9240";"Prièuve za pokriæe gubitka u poslovanju";"view";4;;;39;
"kp_rrif_9241";"kp_rrif_924";"9241";"Prièuve za nagrade i sl.";"view";4;;;24;
"kp_rrif_9242";"kp_rrif_924";"9242";"Slobodne prièuve iz nerasporeðenog dobitka";"view";4;;;42;
"kp_rrif_9243";"kp_rrif_924";"9243";"Prièuve za nerealizirane dobitke iz udjela";"view";4;;;42;
"kp_rrif_93";"kp_rrif_9";"93";"REVALORIZACIJSKE PRIÈUVE";"view";2;;;24;
"kp_rrif_930";"kp_rrif_93";"930";"Revalorizacijske prièuve";"view";3;;;24;
"kp_rrif_9300";"kp_rrif_930";"9300";"Revalorizacijske prièuve iz procjene dug. nemat. i mat. imovine (HSFIt.6.36.iMRS16,t.39.iMRS38,t.85)";"view";4;;;100;"Revalorizacijske prièuve iz procjene dugotrajne nematerijalne i materijalne imovine (HSFI t. 6.36. i MRS 16, t. 39. i MRS 38, t. 85.) (analitika prema revaloriziranim imovinskim stavkama)"
"kp_rrif_9301";"kp_rrif_930";"9301";"Prièuve iz revalorizacije financijske imovine";"view";4;;;45;
"kp_rrif_9303";"kp_rrif_930";"9303";"Ostale revalorizacijske prièuve";"view";4;;;31;
"kp_rrif_931";"kp_rrif_93";"931";"Revalorizacijske prièuve ranijih godina";"view";3;;;39;
"kp_rrif_9310";"kp_rrif_931";"9310";"Revalorizacijske prièuve iz razdoblja od 2001. do 2004.";"view";4;;;55;
"kp_rrif_9311";"kp_rrif_931";"9311";"Revalorizacijske prièuve nastale do kraja 2000.";"view";4;;;47;
"kp_rrif_932";"kp_rrif_93";"932";"Prièuve iz teèajnih razlika od ulaganja u inozemno poslovanje (MRS 21. t. 39.)";"view";3;;;78;
"kp_rrif_933";"kp_rrif_93";"933";"Dobitci/gubitci od udjela u kapitalu do prestanka priznavanja (MRS 1. t. 95. i MRS 39. 55.b)";"view";3;;;92;
"kp_rrif_934";"kp_rrif_93";"934";"Dobitci/gubitci iz zaštite novèanog toka do reklasifikacije (MRS 1. t. 95. i MRS 39. t. 100.)";"view";3;;;93;
"kp_rrif_935";"kp_rrif_93";"935";"Ostali akumulirani sveobuhvatni dobitci/gubitci - prièuve (MRS 1. t. 96.)";"view";3;;;73;
"kp_rrif_94";"kp_rrif_9";"94";"ZADRŽANI DOBITAK ILI PRENESENI GUBITAK";"view";2;;;38;
"kp_rrif_940";"kp_rrif_94";"940";"Zadržani dobitak (iz prethodnih godina)";"view";3;;;39;
"kp_rrif_9400";"kp_rrif_940";"9400";"Zadržani dobitci ostvareni do kraja 2000.";"view";4;;;41;
"kp_rrif_94000";"kp_rrif_9400";"94000";"Zadržani dobitak èlanova društva (analitika po èlanovima)";"other";5;;;57;
"kp_rrif_94001";"kp_rrif_9400";"94001";"Zadržani dobitak - neisplaæena dividenda";"other";5;;;40;
"kp_rrif_94002";"kp_rrif_9400";"94002";"Zadržani dobitak koji se izuzima od isplate (npr. za investicije u imovinu)";"other";5;;;75;
"kp_rrif_94003";"kp_rrif_9400";"94003";"Zadržani dobitak koji èeka raspored";"other";5;;;35;
"kp_rrif_94004";"kp_rrif_9400";"94004";"Zadržani dobitak za privatne troškove èlanova društva";"other";5;;;53;
"kp_rrif_94005";"kp_rrif_9400";"94005";"Zadržani dobitak za manjinske èlanove društva";"other";5;;;45;
"kp_rrif_94006";"kp_rrif_9400";"94006";"Zadržani dobitak tajnog èlana društva";"other";5;;;37;
"kp_rrif_9401";"kp_rrif_940";"9401";"Zadržani dobitak iz 2001. do 2004.";"view";4;;;34;
"kp_rrif_94010";"kp_rrif_9401";"94010";"Zadržani dobitak èlanova društva (analitika po èlanovima)";"other";5;;;57;
"kp_rrif_94011";"kp_rrif_9401";"94011";"Zadržani dobitak - neispl. dividende";"other";5;;;36;
"kp_rrif_94012";"kp_rrif_9401";"94012";"Zadržani dobitak izuzet od isplate (npr. za investicije u imovinu)";"other";5;;;66;
"kp_rrif_94013";"kp_rrif_9401";"94013";"Nerasporeðeni zadržani dobitak";"other";5;;;30;
"kp_rrif_9402";"kp_rrif_940";"9402";"Zadržani dobitak od 2005. i poslije";"view";4;;;35;
"kp_rrif_94020";"kp_rrif_9402";"94020";"Zadržani dobitak èlanova društva (analitika po èlanovima)";"other";5;;;57;
"kp_rrif_94021";"kp_rrif_9402";"94021";"Zadržani dobitak - neispl. dividenda";"other";5;;;36;
"kp_rrif_94022";"kp_rrif_9402";"94022";"Zadržani dobitak izuzet od isplate (npr. za investicije u imovinu)";"other";5;;;66;
"kp_rrif_94023";"kp_rrif_9402";"94023";"Nerasporeðeni zadržani dobitak";"other";5;;;30;
"kp_rrif_9403";"kp_rrif_940";"9403";"Zadržani dobitak oblikovan iz realizirane rev. prièuve";"view";4;;;54;
"kp_rrif_9404";"kp_rrif_940";"9404";"Zadržani dobitak po prijedlogu uprave i N.O.";"view";4;;;44;
"kp_rrif_9405";"kp_rrif_940";"9405";"Zadržani dobitak iz negativnog goodwilla";"view";4;;;40;
"kp_rrif_941";"kp_rrif_94";"941";"Preneseni gubitak (kumuliran u prethodnim godinama - analitika po èlanovima)";"view";3;;;76;
"kp_rrif_9410";"kp_rrif_941";"9410";"Preneseni gubitak (iz godine 200_.)";"view";4;;;35;
"kp_rrif_9411";"kp_rrif_941";"9411";"Preneseni gubitak (iz godine 201_.)";"view";4;;;35;
"kp_rrif_9417";"kp_rrif_941";"9417";"Gubitak (dio) koji je iznad kapitala";"view";4;;;36;
"kp_rrif_95";"kp_rrif_9";"95";"DOBITAK ILI GUBITAK POSLOVNE GODINE";"view";2;;;35;
"kp_rrif_950";"kp_rrif_95";"950";"Dobitak poslovne godine";"view";3;;;23;
"kp_rrif_9500";"kp_rrif_950";"9500";"Dobitak financijske godine (nerasporeðen)";"view";4;;;41;
"kp_rrif_9501";"kp_rrif_950";"9501";"Dobitak za isplate i izuzimanja u tijeku godine (analitika po èlanovima)";"view";4;;;72;
"kp_rrif_9502";"kp_rrif_950";"9502";"Dobitak - dividenda financijske godine (analitika prema èlanovima društva - dionièarima)";"view";4;;;88;
"kp_rrif_9504";"kp_rrif_950";"9504";"Dobitak koji se privremeno ne isplaæuje po prijedlogu uprave i N.O.";"view";4;;;67;
"kp_rrif_9505";"kp_rrif_950";"9505";"Dobitak za manjinske èlanove društva";"view";4;;;36;
"kp_rrif_9506";"kp_rrif_950";"9506";"Dobitak za tajnog èlana društva";"view";4;;;31;
"kp_rrif_9507";"kp_rrif_950";"9507";"Dobitak za nagrade zaposlenicima";"view";4;;;32;
"kp_rrif_9509";"kp_rrif_950";"9509";"Dobitak iz privremenih razlika";"view";4;;;30;
"kp_rrif_951";"kp_rrif_95";"951";"Gubitak poslovne godine (analitika po èlanovima)";"view";3;;;48;
"kp_rrif_9510";"kp_rrif_951";"9510";"Gubitak koji se pokriva";"view";4;;;23;
"kp_rrif_9511";"kp_rrif_951";"9511";"Nepokriveni gubitak";"view";4;;;19;
"kp_rrif_9512";"kp_rrif_951";"9512";"Gubitak iz privremenih razlika";"view";4;;;30;
"kp_rrif_96";"kp_rrif_9";"96";"MANJINSKI INTERES";"view";2;;;17;
"kp_rrif_960";"kp_rrif_96";"960";"Manjinski interes";"view";3;;;17;
"kp_rrif_9600";"kp_rrif_960";"9600";"Kapital manjinskog društva (privremeno u postupku konsolidacije kao dio koji nije pod kontrolom matice)";"view";4;;;103;"Kapital manjinskog društva (ovaj raèun privremeno se rabi u postupku konsolidacije društva kao dio kapitala koji nije pod kontrolom matice)"
"kp_rrif_99";"kp_rrif_9";"99";"IZVANBILANÈNI ZAPISI";"view";2;;;20;
"kp_rrif_990";"kp_rrif_99";"990";"Imovina - materijalna u optjecaju";"view";3;;;33;
"kp_rrif_9900";"kp_rrif_990";"9900";"Primljena roba u komisiju i konsignaciju (tuða)";"view";4;;;47;
"kp_rrif_9901";"kp_rrif_990";"9901";"Materijal i roba u doradi (tuða)";"view";4;;;32;
"kp_rrif_9902";"kp_rrif_990";"9902";"Pozajmica strojeva i alata";"view";4;;;26;
"kp_rrif_9903";"kp_rrif_990";"9903";"Zaštitna odjeæa i obuæa na korištenju";"view";4;;;37;
"kp_rrif_9904";"kp_rrif_990";"9904";"Roba u skladištu (tuða)";"view";4;;;23;
"kp_rrif_9905";"kp_rrif_990";"9905";"Ambalaža na korištenju (tuða)";"view";4;;;29;
"kp_rrif_9906";"kp_rrif_990";"9906";"Vlasništvo ortaèke zajednice";"view";4;;;28;
"kp_rrif_9907";"kp_rrif_990";"9907";"Materijali za doradne - lohn-poslove";"view";4;;;36;
"kp_rrif_9908";"kp_rrif_990";"9908";"Roba u izvozu";"view";4;;;13;
"kp_rrif_9909";"kp_rrif_990";"9909";"Zgrade i zemljišta u zakupu";"view";4;;;27;
"kp_rrif_991";"kp_rrif_99";"991";"Prava";"view";3;;;5;
"kp_rrif_9910";"kp_rrif_991";"9910";"Prava na korištenja";"view";4;;;19;
"kp_rrif_9911";"kp_rrif_991";"9911";"Krediti ugovoreni";"view";4;;;17;
"kp_rrif_9912";"kp_rrif_991";"9912";"Hipoteka na tuðoj imovini";"view";4;;;25;
"kp_rrif_9913";"kp_rrif_991";"9913";"Materijalna prava";"view";4;;;17;
"kp_rrif_9914";"kp_rrif_991";"9914";"Prava po loro akreditivima (domaæi partneri)";"view";4;;;44;
"kp_rrif_9915";"kp_rrif_991";"9915";"Prava po loro akreditivima (inozemni partneri)";"view";4;;;46;
"kp_rrif_9916";"kp_rrif_991";"9916";"Prava na ratne reparacije i štete od oduzete imovine";"view";4;;;52;
"kp_rrif_992";"kp_rrif_99";"992";"Vrijednosni papiri";"view";3;;;18;
"kp_rrif_9920";"kp_rrif_992";"9920";"Primljeni èekovi, mjenice za osiguranje otplate anuiteta za dobivene robne i financijske kredite";"view";4;;;96;
"kp_rrif_9921";"kp_rrif_992";"9921";"Primljena jamstva vjerovnika kao instrumenata plaæanja";"view";4;;;54;
"kp_rrif_9922";"kp_rrif_992";"9922";"Primljene zadužnice";"view";4;;;19;
"kp_rrif_9923";"kp_rrif_992";"9923";"Ostali vrijednosni papiri koji nisu stavljeni u optjecaj";"view";4;;;56;
"kp_rrif_9924";"kp_rrif_992";"9924";"Izdane zadužnice";"view";4;;;16;
"kp_rrif_9925";"kp_rrif_992";"9925";"Izdane mjenice";"view";4;;;14;
"kp_rrif_9926";"kp_rrif_992";"9926";"Korištene garancije u tijeku";"view";4;;;28;
"kp_rrif_9927";"kp_rrif_992";"9927";"Tražbine od kupaca iz zastupnièke prodaje";"view";4;;;41;
"kp_rrif_993";"kp_rrif_99";"993";"Vrijednosnice u manipulaciji";"view";3;;;28;
"kp_rrif_9930";"kp_rrif_993";"9930";"Obveznice i druge vrijednosti na skladištu (blagajni)";"view";4;;;53;
"kp_rrif_9931";"kp_rrif_993";"9931";"Vrijednosni papiri na èuvanju (obveznice, dionice)";"view";4;;;50;
"kp_rrif_9932";"kp_rrif_993";"9932";"Blokovi ulaznica";"view";4;;;16;
"kp_rrif_9933";"kp_rrif_993";"9933";"Prodajna mjesta za izdane obveznice";"view";4;;;35;
"kp_rrif_994";"kp_rrif_99";"994";"Obraèun dobitka investicijskog pothvata";"view";3;;;39;
"kp_rrif_9940";"kp_rrif_994";"9940";"Investicija - ulaganje - rashodi";"view";4;;;32;
"kp_rrif_9941";"kp_rrif_994";"9941";"Prihod - priljev";"view";4;;;16;
"kp_rrif_9942";"kp_rrif_994";"9942";"Dobitak";"view";4;;;7;
"kp_rrif_9943";"kp_rrif_994";"9943";"Porezi i druga davanja";"view";4;;;22;
"kp_rrif_9944";"kp_rrif_994";"9944";"Èisti dobitak";"view";4;;;13;
"kp_rrif_9947";"kp_rrif_994";"9947";"Trošak kamata buduæeg razdoblja";"view";4;;;31;
"kp_rrif_995";"kp_rrif_99";"995";"Izvori materijalne imovine";"view";3;;;26;
"kp_rrif_9950";"kp_rrif_995";"9950";"Obveze prema vlasnicima robe u komisiji i konsignaciji (tuða sredstva)";"view";4;;;70;
"kp_rrif_9951";"kp_rrif_995";"9951";"Vlasnici materijala i robe u doradi";"view";4;;;35;
"kp_rrif_9952";"kp_rrif_995";"9952";"Vlasnici pozajmljenih strojeva i alata";"view";4;;;38;
"kp_rrif_9953";"kp_rrif_995";"9953";"Skladište zaštitne odjeæe i obuæe";"view";4;;;33;
"kp_rrif_9954";"kp_rrif_995";"9954";"Vlasnici robe u našim skladištima";"view";4;;;33;
"kp_rrif_9955";"kp_rrif_995";"9955";"Vlasnici ambalaže u korištenju";"view";4;;;30;
"kp_rrif_9956";"kp_rrif_995";"9956";"Ortaci - vlasništvo ortaèke zajednice";"view";4;;;37;
"kp_rrif_9957";"kp_rrif_995";"9957";"Obveze za materijale u doradi - lohnu";"view";4;;;37;
"kp_rrif_9958";"kp_rrif_995";"9958";"Obveze za robu u izvozu (tuða roba)";"view";4;;;35;
"kp_rrif_9959";"kp_rrif_995";"9959";"Vlasnici zemljišta i zgrada u zakupu";"view";4;;;36;
"kp_rrif_996";"kp_rrif_99";"996";"Izvori prava";"view";3;;;12;
"kp_rrif_9960";"kp_rrif_996";"9960";"Izvor prava na korištenje";"view";4;;;25;
"kp_rrif_9961";"kp_rrif_996";"9961";"Krediti odobreni";"view";4;;;16;
"kp_rrif_9962";"kp_rrif_996";"9962";"Dužnici po hipoteci";"view";4;;;19;
"kp_rrif_9963";"kp_rrif_996";"9963";"Ulagaèi u materijalna prava";"view";4;;;27;
"kp_rrif_9964";"kp_rrif_996";"9964";"Izvori prava loro-akreditiva (domaæi partneri)";"view";4;;;46;
"kp_rrif_9965";"kp_rrif_996";"9965";"Izvori prava loro-akreditiva (inozemni partneri)";"view";4;;;48;
"kp_rrif_9966";"kp_rrif_996";"9966";"Ratne reparacije i nadoknade šteta";"view";4;;;34;
"kp_rrif_9967";"kp_rrif_996";"9967";"Obveze zastupnika iz prodaje prema nalogodavcu";"view";4;;;46;
"kp_rrif_997";"kp_rrif_99";"997";"Obveze za vrijednosne papire koji nisu stavljeni u optjecaj";"view";3;;;59;
"kp_rrif_9970";"kp_rrif_997";"9970";"Obveze za èekove i mjenice za osiguranje otplate anuiteta za robne i financijske kredite";"view";4;;;88;
"kp_rrif_9971";"kp_rrif_997";"9971";"Jamstva od dužnika kao instrument plaæanja";"view";4;;;42;
"kp_rrif_9972";"kp_rrif_997";"9972";"Obveze za primljene zadužnice";"view";4;;;29;
"kp_rrif_9973";"kp_rrif_997";"9973";"Ostali vrijednosni papiri koji nisu stavljeni u optjecaj";"view";4;;;56;
"kp_rrif_9974";"kp_rrif_997";"9974";"Obveze za izdane zadužnice";"view";4;;;26;
"kp_rrif_9975";"kp_rrif_997";"9975";"Obveze za izdane mjenice";"view";4;;;24;
"kp_rrif_9976";"kp_rrif_997";"9976";"Obveze za korištene garancije u tijeku";"view";4;;;38;
